,Country_0,Country_1,Country_2,Country_3,Country_4,Country_5,Country_6,Country_7,Country_8,Year,Status_0,Status_1,LifeExpectancy,AdultMortality,Alcohol,HealthExpendGDP,HepatitisBImmunCover,MeaslesCases,BMI,Under-FiveDeaths,PolioImmunCover,HealthExpendTotalExpend,DiphtheriaImmunCover,HIV/AIDSDeath,GDP,Population,Thinness10-19,Thinness5-9,HDIIncomeCompo,SchoolingYears,Thinness5-19,HepatitisBImmunCover^2,PolioImmunCover^2,DiphtheriaImmunCover^2
863,0,0,0,1,1,1,0,0,0,2002,0,1,58.5,5.840641657373398,0.83,0.5324690140532485,86.0,6.133398042996649,13.1,2.3978952727983707,92.0,1.6486586255873816,9.0,1.0647107369924282,3.1253910943171115,15.10050282355384,2.388762789235098,2.388762789235098,0.0,1.6863989535702288,3.0349529867072724,7396.0,8464.0,81.0
864,0,0,0,1,1,1,0,0,0,2001,0,1,58.1,5.846438775057725,0.61,1.886102444774439,80.94046121593291,5.3230099791384085,12.8,2.3978952727983707,89.0,1.599387576580599,86.0,1.0986122886681098,5.375922704709882,15.067451760330899,0.6931471805599453,0.6931471805599453,0.0,1.667706820558076,1.0986122886681098,6551.35826184794,7921.0,7396.0
865,0,0,0,1,1,1,0,0,0,2000,0,1,45.3,6.386879319362645,0.83,0.5515492613853644,80.94046121593291,6.672032945461067,12.6,2.3978952727983707,82.0,1.691939133945844,81.0,1.0647107369924282,3.374064207238746,12.73458689896722,0.7884573603642702,0.7419373447293773,0.0,1.589235205116581,1.1939224684724346,6551.35826184794,6724.0,6561.0
866,0,0,0,1,1,1,0,0,1,2015,0,1,77.6,4.787491742782046,80.94046121593291,0.0,91.0,1.6094379124341003,59.9,0.0,93.0,4.405992900805995,93.0,0.09531017980432487,7.482079001584073,11.78712708300813,1.0647107369924282,1.0647107369924282,0.863,2.8622008809294686,1.5686159179138452,8281.0,8649.0,8649.0
867,0,0,0,1,1,1,0,0,1,2014,0,1,77.3,4.812184355372417,0.01,7.901404398965581,93.0,0.0,59.4,0.0,93.0,1.998773638612381,93.0,0.09531017980432487,9.900606171341506,14.089001916834196,1.0647107369924282,1.0647107369924282,0.86,2.8622008809294686,1.5686159179138452,8649.0,8649.0,8649.0
868,0,0,0,1,1,1,0,0,1,2013,0,1,76.9,4.852030263919617,0.01,5.569456407504357,93.0,1.0986122886681098,59.0,0.0,94.0,2.012232791986386,94.0,0.09531017980432487,7.565676548530966,14.091624476592756,1.0647107369924282,1.0647107369924282,0.856,2.8622008809294686,1.5686159179138452,8649.0,8836.0,8836.0
869,0,0,0,1,1,1,0,0,1,2012,0,1,76.3,4.912654885736052,0.01,7.724934285003593,94.0,1.6094379124341003,58.5,0.0,94.0,1.9960599327407849,94.0,0.09531017980432487,9.765540264179979,14.095183391923564,1.0647107369924282,1.0647107369924282,0.85,2.8622008809294686,1.5686159179138452,8836.0,8836.0,8836.0
870,0,0,0,1,1,1,0,0,1,2011,0,1,76.1,4.9344739331306915,0.01,7.672267195067624,94.0,2.0794415416798357,58.0,0.0,93.0,1.9213246735826988,93.0,0.09531017980432487,9.767429738050954,14.09876283333667,1.0647107369924282,1.0986122886681098,0.838,2.856470206220483,1.589235205116581,8836.0,8649.0,8649.0
871,0,0,0,1,1,1,0,0,1,2010,0,1,75.6,4.927253685157205,14.97,7.49721698078189,94.0,0.0,57.6,0.0,94.0,1.9810014688665833,94.0,0.09531017980432487,9.59148875717193,14.101798659289598,1.0647107369924282,1.0986122886681098,0.833,2.8449093838194073,1.589235205116581,8836.0,8836.0,8836.0
872,0,0,0,1,1,1,0,0,1,2009,0,1,74.9,5.056245805348308,15.04,7.4489677374159875,95.0,0.0,57.1,0.0,95.0,2.0706530356467567,95.0,0.09531017980432487,9.597459434497788,14.104079237264022,1.0986122886681098,1.0986122886681098,0.836,2.8390784635086144,1.6094379124341003,9025.0,9025.0,9025.0
873,0,0,0,1,1,1,0,0,1,2008,0,1,74.2,5.123963979403259,16.99,5.420855132979774,94.0,0.0,56.7,0.0,95.0,2.028148247292285,95.0,0.09531017980432487,7.547263521545431,9.50151633368222,1.0986122886681098,1.1314021114911006,0.835,2.8390784635086144,1.62924053973028,8836.0,9025.0,9025.0
874,0,0,0,1,1,1,0,0,1,2007,0,1,73.0,5.247024072160486,17.87,7.552302739487018,95.0,0.6931471805599453,56.3,0.0,95.0,1.8180767775454285,95.0,0.09531017980432487,9.716401784890985,9.508146027598816,1.0986122886681098,1.1314021114911006,0.8290000000000001,2.8390784635086144,1.62924053973028,9025.0,9025.0,9025.0
875,0,0,0,1,1,1,0,0,1,2006,0,1,73.0,5.241747015059643,16.58,5.502690164808676,95.0,3.332204510175204,55.9,0.0,95.0,1.8082887711792655,95.0,0.09531017980432487,9.44116764772696,11.8106717231796,1.1314021114911006,1.1631508098056809,0.8220000000000001,2.8390784635086144,1.6677068205580763,9025.0,9025.0,9025.0
876,0,0,0,1,1,1,0,0,1,2005,0,1,72.8,5.247024072160486,15.52,5.040223392348797,95.0,1.0986122886681098,55.5,0.0,96.0,1.824549292051046,96.0,0.09531017980432487,7.199912239172405,14.119146684976993,1.1314021114911006,1.1631508098056809,0.812,2.8273136219290276,1.6677068205580763,9025.0,9216.0,9216.0
877,0,0,0,1,1,1,0,0,1,2004,0,1,72.3,5.278114659230517,15.07,4.626149729270404,9.0,0.0,55.2,0.0,95.0,1.81319474994812,94.0,0.09531017980432487,6.787241773358138,11.82229074825315,1.1631508098056809,1.1939224684724346,0.805,2.8154087194227095,1.7047480922384253,81.0,9025.0,8836.0
878,0,0,0,1,1,1,0,0,1,2003,0,1,71.9,5.298317366548036,11.64,4.895773429163132,80.94046121593291,0.0,54.9,0.0,95.0,1.7783364488959144,94.0,0.09531017980432487,8.878391129278993,9.530465432917332,1.1631508098056809,1.1939224684724346,0.7979999999999999,2.8094026953624978,1.7047480922384253,6551.35826184794,9025.0,8836.0
879,0,0,0,1,1,1,0,0,1,2002,0,1,71.2,5.356586274672012,11.48,2.1754381704832175,80.94046121593291,0.0,54.6,0.0,94.0,1.7647307968401356,94.0,0.09531017980432487,6.290360596601424,11.834545088449707,1.1939224684724346,1.2237754316221157,0.7909999999999999,2.797281334830153,1.7404661748405044,6551.35826184794,8836.0,8836.0
880,0,0,0,1,1,1,0,0,1,2001,0,1,78.0,5.420534999272286,0.01,4.495684040723087,80.94046121593291,0.0,54.3,0.0,94.0,1.766441661243765,94.0,0.09531017980432487,8.411823180157773,14.14345799004385,1.2237754316221157,1.252762968495368,0.7809999999999999,2.772588722239781,1.7749523509116738,6551.35826184794,8836.0,8836.0
881,0,0,0,1,1,1,0,0,1,2000,0,1,78.0,5.389071729816501,0.01,1.8481546907070845,80.94046121593291,2.302585092994046,54.0,0.0,93.0,1.8373699804801074,93.0,0.09531017980432487,3.8780166896442076,14.149827616714296,1.252762968495368,1.252762968495368,0.764,2.7343675094195836,1.791759469228055,6551.35826184794,8649.0,8649.0
882,0,0,0,1,1,1,0,1,0,2015,0,1,64.8,5.420534999272286,80.94046121593291,0.0,77.0,9.783915417395283,17.6,5.272999558563747,75.0,4.405992900805995,77.0,0.4700036292457356,6.4715171451328475,16.11682824814257,0.8754687373538999,0.7884573603642702,0.441,2.2407096892759584,1.2809338454620642,5929.0,5625.0,5929.0
883,0,0,0,1,1,1,0,1,0,2014,0,1,64.2,5.459585514144159,0.01,4.510398504117725,77.0,9.452501929126154,17.2,5.313205979041787,75.0,1.7715567619105355,77.0,0.4700036292457356,6.349422650270684,18.3939955913219,0.9162907318741551,0.832909122935104,0.435,2.2407096892759584,1.33500106673234,5929.0,5625.0,5929.0
884,0,0,0,1,1,1,0,1,0,2013,0,1,63.7,5.472270673671475,1.86,2.2314415575220603,72.0,8.566744970245486,16.8,5.356586274672012,7.0,1.8229350866965048,72.0,0.6418538861723948,3.9731856227343454,18.368204908533436,0.9555114450274363,0.8754687373538999,0.42700000000000005,2.2407096892759584,1.3862943611198906,5184.0,49.0,5184.0
885,0,0,0,1,1,1,0,1,0,2012,0,1,63.3,5.488937726156687,1.84,4.475352019256497,69.0,8.3774712482411,16.4,5.402677381872279,7.0,1.9125010869241836,69.0,0.7884573603642702,6.151811523747876,18.342115604137604,0.9932517730102833,0.9162907318741551,0.42200000000000004,2.2407096892759584,1.4350845252893227,4761.0,49.0,4761.0
886,0,0,0,1,1,1,0,1,0,2011,0,1,62.6,5.521460917862246,1.32,4.230849811527373,65.0,8.08825472712243,16.0,5.44673737166631,7.0,2.0215475632609334,65.0,0.8754687373538999,5.874499048926749,13.76079773945205,1.0647107369924282,0.9555114450274363,0.41100000000000003,2.2192034840549946,1.5040773967762742,4225.0,49.0,4225.0
887,0,0,0,1,1,1,0,1,0,2010,0,1,61.8,5.568344503761097,1.34,4.230240259570023,62.0,8.351374706721296,15.6,5.497168225293202,69.0,2.061786606441115,61.0,0.9932517730102833,5.8359794106227,13.684567811901243,2.4849066497880004,0.9932517730102833,0.401,2.2082744135228043,2.617395832834079,3844.0,4761.0,3721.0
888,0,0,0,1,1,1,0,1,0,2009,0,1,68.0,5.616771097666572,1.17,4.0032072308131985,56.0,7.0707241072602764,15.3,5.54907608489522,65.0,1.6882490928583902,58.0,1.0986122886681098,5.942160426948294,18.2630469685176,2.4932054526026954,1.0296194171811581,0.39299999999999996,2.2082744135228043,2.631888840136646,3136.0,4225.0,3364.0
889,0,0,0,1,1,1,0,1,0,2008,0,1,59.8,5.66988092298052,1.13,3.6777637196116606,52.0,8.163940954755008,14.9,5.602118820879701,63.0,1.6639260977181702,54.0,1.2237754316221157,5.788070172825727,18.23657631478556,2.501435951739211,1.0647107369924282,0.37799999999999995,2.151762203259462,2.6461747973841225,2704.0,3969.0,2916.0
890,0,0,0,1,1,1,0,1,0,2007,0,1,58.5,3.6888794541139363,1.06,3.44886050174959,47.0,7.277247726631484,14.5,5.659482215759621,61.0,1.7387102481382397,5.0,1.33500106673234,5.498506763477356,9.005773206234908,2.509599262378372,2.4849066497880004,0.36200000000000004,2.0918640616783932,3.1484533605716547,2209.0,3721.0,25.0
891,0,0,0,1,1,1,0,1,0,2006,0,1,57.2,5.796057750765372,1.22,3.143700558558646,80.94046121593291,7.280697195384741,14.2,5.720311776607412,59.0,1.6992786164338898,46.0,1.4586150226995167,5.27194749764938,15.880560282477123,2.517696472610991,2.4932054526026954,0.34600000000000003,2.028148247292285,3.1570004211501135,6551.35826184794,3481.0,2116.0
892,0,0,0,1,1,1,0,1,0,2005,0,1,56.0,5.840641657373398,0.99,2.9464123639192037,80.94046121593291,5.8805329864007,13.8,5.780743515792329,56.0,1.6486586255873816,44.0,1.547562508716013,5.091456927866541,15.853190080105414,2.5257286443082556,2.501435951739211,0.325,1.916922612182061,3.1654750481410856,6551.35826184794,3136.0,1936.0
893,0,0,0,1,1,1,0,1,0,2004,0,1,55.0,5.872117789475416,0.86,0.9190718537670072,80.94046121593291,4.30406509320417,13.5,5.8377304471659395,54.0,1.6544112780768316,4.0,1.62924053973028,4.918245009778339,15.82539380047591,2.5257286443082556,2.509599262378372,0.31,1.8562979903656263,3.169685580677429,6551.35826184794,2916.0,16.0
894,0,0,0,1,1,1,0,1,0,2003,0,1,54.0,5.8971538676367405,0.79,2.4825721870489836,80.94046121593291,5.43372200355424,13.2,5.8888779583328805,55.0,1.7298840655099674,37.0,1.6863989535702288,4.786436574621204,18.099719615689317,2.533696813957432,2.5257286443082556,0.306,1.824549292051046,3.1822118404966093,6551.35826184794,3025.0,1369.0
895,0,0,0,1,1,1,0,1,0,2002,0,1,53.2,5.91350300563827,0.8,2.4701758439337933,80.94046121593291,8.11162807830774,12.9,5.934894195619588,55.0,1.7457155307266483,35.0,1.7227665977411035,4.721738578486278,15.830039241784624,2.5416019934645457,2.533696813957432,0.298,1.7749523509116738,3.190476350346503,6551.35826184794,3025.0,1225.0
896,0,0,0,1,1,1,0,1,0,2001,0,1,52.5,5.921578419643816,0.85,0.7821774909230063,80.94046121593291,7.769378609513984,12.6,5.973809611869261,55.0,1.6601310267496185,32.0,1.7749523509116738,2.57861918282199,18.042231274947188,2.5494451709255714,2.5416019934645457,0.28300000000000003,1.667706820558076,3.1986731175506815,6551.35826184794,3025.0,1024.0
897,0,0,0,1,1,1,0,1,0,2000,0,1,51.2,5.971261839790462,0.88,2.533285432526297,80.94046121593291,7.415175109613295,12.3,6.003887067106539,55.0,1.6789639750827108,3.0,1.791759469228055,4.827323302984121,18.013273731567985,2.5572273113676265,2.5494451709255714,0.0,1.589235205116581,3.2068032436339315,6551.35826184794,3025.0,9.0
898,0,0,0,1,1,1,0,1,1,2015,0,1,69.9,5.241747015059643,80.94046121593291,0.0,99.0,0.0,62.7,0.0,99.0,4.405992900805995,99.0,0.09531017980432487,8.501652313113388,13.701389558859574,1.6094379124341003,1.547562508716013,0.7340000000000001,2.791165107812717,2.163323025660538,9801.0,9801.0,9801.0
899,0,0,0,1,1,1,0,1,1,2014,0,1,69.7,2.995732273553991,0.01,3.9423481935326588,99.0,0.0,61.9,0.0,99.0,1.7029282555214393,99.0,0.09531017980432487,6.305130105931024,11.39174039896543,1.6094379124341003,1.547562508716013,0.727,2.785011242238338,2.163323025660538,9801.0,9801.0,9801.0
900,0,0,0,1,1,1,0,1,1,2013,0,1,69.6,5.262690188904886,0.01,6.1348043866035376,99.0,0.0,61.1,0.0,99.0,1.6601310267496185,99.0,0.09531017980432487,8.46898766391348,13.68735440709401,1.6094379124341003,1.547562508716013,0.7190000000000001,2.772588722239781,2.163323025660538,9801.0,9801.0,9801.0
901,0,0,0,1,1,1,0,1,1,2012,0,1,69.4,5.278114659230517,0.01,6.069548770664439,99.0,0.0,6.2,0.0,99.0,1.6409365794934714,99.0,0.09531017980432487,8.422385364211713,13.680374449900947,1.6094379124341003,1.547562508716013,0.7140000000000001,2.766319109226186,2.163323025660538,9801.0,9801.0,9801.0
902,0,0,0,1,1,1,0,1,1,2011,0,1,69.2,5.288267030694535,0.01,5.9984230417803,99.0,0.0,59.5,0.0,99.0,1.7227665977411035,99.0,0.09531017980432487,8.378878121975427,11.371212119846604,1.6094379124341003,1.547562508716013,0.7090000000000001,2.7536607123542622,2.163323025660538,9801.0,9801.0,9801.0
903,0,0,0,1,1,1,0,1,1,2010,0,1,69.1,1.0986122886681098,2.25,4.144458220504152,99.0,0.0,58.7,0.0,99.0,1.6544112780768316,99.0,0.09531017980432487,8.203294933953504,11.362056062526039,1.6094379124341003,1.547562508716013,0.706,2.747270914255491,2.163323025660538,9801.0,9801.0,9801.0
904,0,0,0,1,1,1,0,1,1,2009,0,1,68.9,3.1780538303479458,2.31,4.121484331900709,99.0,0.6931471805599453,58.0,0.0,99.0,1.6601310267496185,99.0,0.09531017980432487,8.122811179271215,13.65530424642066,1.6094379124341003,1.547562508716013,0.7040000000000001,2.740840023925201,2.163323025660538,9801.0,9801.0,9801.0
905,0,0,0,1,1,1,0,1,1,2008,0,1,68.7,3.295836866004329,1.95,4.40728690453101,99.0,0.0,57.3,0.0,99.0,1.5432981099295553,99.0,0.09531017980432487,8.337745370844111,11.342552241692115,1.6094379124341003,1.547562508716013,0.7,2.72785282839839,2.163323025660538,9801.0,9801.0,9801.0
906,0,0,0,1,1,1,0,1,1,2007,0,1,68.6,3.4011973816621555,2.09,1.9300023193811484,99.0,0.0,56.6,0.0,99.0,1.556037135706985,99.0,0.09531017980432487,6.173417848604277,13.63496302665617,1.62924053973028,1.5686159179138452,0.698,2.7212954278522306,2.186051276738094,9801.0,9801.0,9801.0
907,0,0,0,1,1,1,0,1,1,2006,0,1,68.5,5.356586274672012,2.06,3.9726318793558777,99.0,4.919980925828125,55.9,0.0,98.0,1.5769147207285403,98.0,0.09531017980432487,8.229761704365313,13.62605803616751,1.62924053973028,1.5686159179138452,0.695,2.70805020110221,2.186051276738094,9801.0,9604.0,9604.0
908,0,0,0,1,1,1,0,1,1,2005,0,1,68.3,5.3706380281276624,2.02,4.1804004533387875,99.0,0.0,55.1,0.0,97.0,1.528227857008557,96.0,0.09531017980432487,8.205119601840295,13.619274238331027,1.62924053973028,1.5686159179138452,0.6990000000000001,2.7013612129514133,2.186051276738094,9801.0,9409.0,9216.0
909,0,0,0,1,1,1,0,1,1,2004,0,1,68.1,5.389071729816501,1.63,3.8065408077006904,99.0,3.6375861597263857,54.2,0.0,96.0,1.528227857008557,95.0,0.09531017980432487,8.111903627799236,13.61505150677056,1.6486586255873816,1.589235205116581,0.691,2.667228206581955,2.2082744135228043,9801.0,9216.0,9025.0
910,0,0,0,1,1,1,0,1,1,2003,0,1,68.0,3.1354942159291497,1.76,5.540556120482781,99.0,5.723585101952381,53.2,0.0,95.0,1.4701758451005926,94.0,0.09531017980432487,7.950493260286681,13.612940170340147,1.6486586255873816,1.589235205116581,0.6890000000000001,2.6602595372658615,2.2082744135228043,9801.0,9025.0,8836.0
911,0,0,0,1,1,1,0,1,1,2002,0,1,67.9,3.1354942159291497,1.85,5.3330650424929305,99.0,5.720311776607412,52.2,0.0,94.0,1.4996230464268938,93.0,0.09531017980432487,7.723366946751009,13.611792111713301,1.6486586255873816,1.589235205116581,0.687,2.6602595372658615,2.2082744135228043,9801.0,8836.0,8649.0
912,0,0,0,1,1,1,0,1,1,2001,0,1,67.8,5.402677381872279,1.93,3.077861091477982,98.0,2.8903717578961645,51.2,0.0,92.0,1.4539530095937052,91.0,0.09531017980432487,5.480187692385948,13.609984650568473,1.667706820558076,1.6094379124341003,0.6829999999999999,2.653241964607215,2.2300144001592104,9604.0,8464.0,8281.0
913,0,0,0,1,1,1,0,1,1,2000,0,1,67.7,5.402677381872279,2.05,3.4737768054188765,98.0,0.0,5.2,0.0,91.0,1.5830939370944985,9.0,0.09531017980432487,5.624500422055673,13.60629949718022,1.667706820558076,1.6094379124341003,0.6809999999999999,2.6461747973841225,2.2300144001592104,9604.0,8281.0,81.0
914,0,0,0,1,1,1,1,0,0,2015,0,1,81.1,4.343805421853684,80.94046121593291,0.0,80.94046121593291,1.0986122886681098,62.1,0.0,97.0,4.405992900805995,97.0,0.09531017980432487,8.353826241274104,15.516530253817432,0.6418538861723948,0.5877866649021191,0.893,2.8903717578961645,0.9932517730102834,6551.35826184794,9409.0,9409.0
915,0,0,0,1,1,1,1,0,0,2014,0,1,89.0,4.3694478524670215,8.8,8.72671728180782,80.94046121593291,0.0,61.7,0.0,98.0,2.3683728335320486,98.0,0.09531017980432487,10.8180892315633,15.513236415561355,0.6418538861723948,0.5877866649021191,0.89,2.8903717578961645,0.9932517730102834,6551.35826184794,9604.0,9604.0
916,0,0,0,1,1,1,1,0,0,2013,0,1,87.0,4.382026634673881,8.97,8.718744764537174,80.94046121593291,1.0986122886681098,61.4,0.0,98.0,2.3561258599220753,98.0,0.09531017980432487,10.812547632136294,15.509100814244954,0.6418538861723948,0.5877866649021191,0.887,2.8903717578961645,0.9932517730102834,6551.35826184794,9604.0,9604.0
917,0,0,0,1,1,1,1,0,0,2012,0,1,84.0,4.418840607796598,9.24,8.681013404996508,80.94046121593291,0.0,61.0,0.0,99.0,2.33214389523559,99.0,0.09531017980432487,10.766726811015646,15.504493577366135,0.6418538861723948,0.5877866649021191,0.884,2.8903717578961645,0.9932517730102834,6551.35826184794,9801.0,9801.0
918,0,0,0,1,1,1,1,0,0,2011,0,1,83.0,4.465908118654584,9.81,4.276891210070052,80.94046121593291,3.332204510175204,6.6,0.0,99.0,2.312535423847214,99.0,0.09531017980432487,6.364275859252194,15.499735483380253,0.6418538861723948,0.5877866649021191,0.878,2.884800712846709,0.9932517730102834,6551.35826184794,9801.0,9801.0
919,0,0,0,1,1,1,1,0,0,2010,0,1,79.9,4.499809670330265,9.72,6.38463630146902,80.94046121593291,1.791759469228055,6.2,0.0,99.0,2.3513752571634776,99.0,0.09531017980432487,8.438888923114286,15.495099897167568,0.6418538861723948,0.5877866649021191,0.8740000000000001,2.8791984572980396,0.9932517730102834,6551.35826184794,9801.0,9801.0
920,0,0,0,1,1,1,1,0,0,2009,0,1,79.7,4.5217885770490405,9.96,6.364300460647303,80.94046121593291,1.0986122886681098,59.8,0.0,99.0,2.322387720290225,99.0,0.09531017980432487,8.459173262814287,15.490524952667865,0.6418538861723948,0.5877866649021191,0.878,2.8903717578961645,0.9932517730102834,6551.35826184794,9801.0,9801.0
921,0,0,0,1,1,1,1,0,0,2008,0,1,79.6,4.553876891600541,10.26,6.521917959357326,80.94046121593291,1.791759469228055,59.4,0.0,97.0,2.2353763433005955,99.0,0.09531017980432487,8.583414334276567,15.485742489630963,0.6418538861723948,0.5877866649021191,0.8759999999999999,2.89591193827178,0.9932517730102834,6551.35826184794,9409.0,9801.0
922,0,0,0,1,1,1,1,0,0,2007,0,1,79.3,4.574710978503383,10.45,8.723903623620185,80.94046121593291,0.0,59.0,0.0,97.0,2.2925347571405443,99.0,0.09531017980432487,10.784970441487072,13.178503606403305,0.6418538861723948,0.5877866649021191,0.873,2.9014215940827497,0.9932517730102834,6551.35826184794,9409.0,9801.0
923,0,0,0,1,1,1,1,0,0,2006,0,1,79.2,4.574710978503383,10.15,6.2648781626182375,80.94046121593291,0.0,58.6,0.0,97.0,2.238579763018133,97.0,0.09531017980432487,8.322072435619097,15.476832700149226,0.6418538861723948,0.5877866649021191,0.8690000000000001,2.9014215940827497,0.9932517730102834,6551.35826184794,9409.0,9409.0
924,0,0,0,1,1,1,1,0,0,2005,0,1,78.9,2.4849066497880004,9.95,8.480029001672339,80.94046121593291,0.6931471805599453,58.1,0.0,97.0,2.2438960966453663,97.0,0.09531017980432487,10.5705518024801,13.17057623210557,0.6418538861723948,0.5877866649021191,0.8640000000000001,2.89591193827178,0.9932517730102834,6551.35826184794,9409.0,9409.0
925,0,0,0,1,1,1,1,0,0,2004,0,1,78.7,2.5649493574615367,9.89,8.414009457072185,80.94046121593291,0.0,57.6,0.0,96.0,2.2202898502672155,98.0,0.09531017980432487,10.535745856695597,15.469572444226955,0.6418538861723948,0.5877866649021191,0.8690000000000001,2.9601050959108397,0.9932517730102834,6551.35826184794,9216.0,9604.0
926,0,0,0,1,1,1,1,0,0,2003,0,1,78.4,4.59511985013459,9.31,8.261016582383162,80.94046121593291,0.0,57.1,0.0,96.0,2.21375387928743,98.0,0.09531017980432487,10.398707096450206,13.164109744560529,0.6418538861723948,0.5877866649021191,0.866,2.9496883350525844,0.9932517730102834,6551.35826184794,9216.0,9604.0
927,0,0,0,1,1,1,1,0,0,2002,0,1,78.1,4.59511985013459,9.25,8.03927264802438,80.94046121593291,0.0,56.6,0.0,95.0,2.175887439948088,98.0,0.09531017980432487,10.197472066564204,10.870452387138238,0.6418538861723948,0.5877866649021191,0.863,2.9444389791664403,0.9932517730102834,6551.35826184794,9025.0,9604.0
928,0,0,0,1,1,1,1,0,0,2001,0,1,78.0,0.6931471805599453,8.94,7.928887150061516,80.94046121593291,0.6931471805599453,56.1,0.0,95.0,2.131796772013764,98.0,0.09531017980432487,10.12319498795997,10.856862100640145,0.6418538861723948,0.5877866649021191,0.856,2.928523523860541,0.9932517730102834,6551.35826184794,9025.0,9604.0
929,0,0,0,1,1,1,1,0,0,2000,0,1,77.5,2.772588722239781,8.59,5.988343102715402,80.94046121593291,0.0,55.5,0.0,96.0,2.1065702090680882,99.0,0.09531017980432487,10.096347311907259,13.15701598030375,0.6418538861723948,0.6418538861723948,0.847,2.9069010598473755,1.0296194171811581,6551.35826184794,9216.0,9801.0
930,0,0,0,1,1,1,1,0,1,2015,0,1,82.4,4.3694478524670215,80.94046121593291,0.0,86.0,5.062595033026967,62.5,1.3862943611198906,98.0,4.405992900805995,98.0,0.09531017980432487,10.505828102324188,15.712000694537345,0.5306282510621704,0.4700036292457356,0.894,2.8507065015037334,0.8329091229351039,7396.0,9604.0,9604.0
931,0,0,0,1,1,1,1,0,1,2014,0,1,82.2,4.382026634673881,11.5,8.815915733867884,83.0,5.5909869805108565,62.0,1.3862943611198906,98.0,2.5289235352047745,98.0,0.09531017980432487,10.667937268887071,18.01018236013737,0.4700036292457356,0.4700036292457356,0.89,2.8449093838194073,0.7884573603642702,6889.0,9604.0,9604.0
932,0,0,0,1,1,1,1,0,1,2013,0,1,82.0,4.406719247264253,11.1,8.802064407359653,74.0,5.60947179518496,61.6,1.3862943611198906,99.0,2.5305171610400525,99.0,0.09531017980432487,10.658555514534577,15.702558691613685,0.4700036292457356,0.4700036292457356,0.887,2.8449093838194073,0.7884573603642702,5476.0,9801.0,9801.0
933,0,0,0,1,1,1,1,0,1,2012,0,1,81.5,4.430816798843313,11.5,6.623240658586851,78.0,0.0,61.1,1.3862943611198906,99.0,2.5209170873110334,99.0,0.09531017980432487,8.484513871820873,15.697412331044518,0.4700036292457356,0.4700036292457356,0.885,2.8390784635086144,0.7884573603642702,6084.0,9801.0,9801.0
934,0,0,0,1,1,1,1,0,1,2011,0,1,81.7,4.430816798843313,11.8,6.529300666024687,74.0,9.612466578818832,6.6,1.3862943611198906,99.0,2.512035317176253,99.0,0.09531017980432487,8.38532624140969,17.995157463999295,0.4700036292457356,0.4700036292457356,0.882,2.8390784635086144,0.7884573603642702,5476.0,9801.0,9801.0
935,0,0,0,1,1,1,1,0,1,2010,0,1,81.3,4.465908118654584,11.7,4.3013603725264895,65.0,8.526945482858915,6.1,1.3862943611198906,99.0,2.501435951739211,99.0,0.09531017980432487,6.161930245976347,15.691536571127548,0.4700036292457356,0.4700036292457356,0.879,2.833213344056216,0.7884573603642702,4225.0,9801.0,9801.0
936,0,0,0,1,1,1,1,0,1,2009,0,1,81.1,4.48863636973214,11.8,8.766605844691108,51.0,7.340835554123275,59.6,1.3862943611198906,98.0,2.5079719227189963,98.0,0.09531017980432487,10.63662753777343,13.381252379367162,0.4700036292457356,0.4700036292457356,0.879,2.833213344056216,0.7884573603642702,2601.0,9604.0,9604.0
937,0,0,0,1,1,1,1,0,1,2008,0,1,89.0,4.48863636973214,11.9,8.854206128261305,47.0,6.405228458030842,59.1,1.3862943611198906,98.0,0.9439058989071284,98.0,0.09531017980432487,10.72359017553899,15.677650823954128,0.4700036292457356,0.4700036292457356,0.877,2.8390784635086144,0.7884573603642702,2209.0,9604.0,9604.0
938,0,0,0,1,1,1,1,0,1,2007,0,1,89.0,4.499809670330265,12.2,4.1856641985703416,42.0,3.6888794541139363,58.6,1.3862943611198906,99.0,0.8960880245566356,98.0,0.09531017980432487,6.034485649816341,15.674341275766267,0.4700036292457356,0.4700036292457356,0.873,2.8390784635086144,0.7884573603642702,1764.0,9801.0,9604.0
939,0,0,0,1,1,1,1,0,1,2006,0,1,86.0,4.532599493153256,12.4,8.64663984074937,39.0,3.713572066704308,58.0,1.6094379124341003,99.0,0.9282193027394289,99.0,0.09531017980432487,10.506315672657083,17.968460088188106,0.4700036292457356,0.4700036292457356,0.87,2.8390784635086144,0.7884573603642702,1521.0,9801.0,9801.0
940,0,0,0,1,1,1,1,0,1,2005,0,1,81.0,4.543294782270004,12.2,8.603866402484217,35.0,3.6109179126442243,57.5,1.6094379124341003,98.0,0.9555114450274363,98.0,0.09531017980432487,10.4596897014873,17.961488176015138,0.4700036292457356,0.4700036292457356,0.86,2.803360380906535,0.7884573603642702,1225.0,9604.0,9604.0
941,0,0,0,1,1,1,1,0,1,2004,0,1,82.0,4.553876891600541,13.18,8.573995890463847,35.0,8.400434630806041,57.0,1.6094379124341003,99.0,0.9282193027394289,98.0,0.09531017980432487,10.430454478236959,15.652067787869928,0.4700036292457356,0.4700036292457356,0.857,2.803360380906535,0.7884573603642702,1225.0,9801.0,9604.0
